knowledge_id,source_type,source_activity_id,observation_id,stop_id,stop_name,latitude,longitude,coordinates_valid,observed_at,observed_time,time_period,duplicate_group_id,duplicate_status,usage,facilities,accessibility,condition,environment,issues,strengths,weaknesses,recommendation_tags,evidence,confidence,description_normalized,provenance
knowledge_2dc4470857745172122d8213,survey_activity,6a8fcdd05148674129bac313,obs_a8c0392d375811c1308c077f,stop_131cb3d66e315c49457f6595,Halte TJ SMPN 5 Yogyakarta,-7.7871872,110.37527069999999,True,,12:32:00,midday,,unique,"{""boarding_activity"": true, ""bus_present"": true, ""passenger_count"": null, ""passenger_level"": ""high"", ""traffic_activity"": ""unknown""}","{""has_bicycle_parking"": null, ""has_fan"": null, ""has_lighting"": null, ""has_motorcycle_parking"": null, ""has_roof"": null, ""has_route_information"": null, ""has_seating"": null, ""has_shelter"": null, ""has_signage"": null, ""has_staff"": null, ""has_ticket_counter"": null, ""has_trash_bin"": null, ""has_water_facility"": null, ""has_wifi"": null, ""has_zebra_crossing"": null, ""seating_capacity"": null}","{""accessibility_issues"": [], ""pedestrian_access"": ""unknown"", ""ramp_available"": null, ""sidewalk_condition"": ""unknown"", ""stairs_access"": null, ""wheelchair_access"": null}","{""cleanliness"": ""unknown"", ""lighting_condition"": ""unknown"", ""maintenance"": ""unknown"", ""signage_condition"": ""unknown"", ""structural_condition"": ""unknown"", ""vandalism"": null}","{""activity_context"": [], ""landmark_categories"": [], ""nearby_place_categories"": [""school""], ""nearby_places"": [""SMPN 5 Yogyakarta""]}",[],[],[],"[""high_passenger_activity"", ""near_school""]","{""environment.nearby_place_categories"": ""Halte ini berada tepat di depan SMPN 5 Yogyakarta dan pada saat pengamatan kondisinya terlihat cukup ramai dengan banyak penumpang yang sedang menunggu."", ""environment.nearby_places"": ""Halte ini berada tepat di depan SMPN 5 Yogyakarta dan pada saat pengamatan kondisinya terlihat cukup ramai dengan banyak penumpang yang sedang menunggu."", ""usage.boarding_activity"": ""Terdapat pula bus Trans Jogja yang sedang berhenti untuk menjemput penumpang, sehingga aktivitas naik penumpang terlihat cukup aktif pada waktu tersebut."", ""usage.bus_present"": ""Terdapat pula bus Trans Jogja yang sedang berhenti untuk menjemput penumpang, sehingga aktivitas naik penumpang terlihat cukup aktif pada waktu tersebut."", ""usage.passenger_level"": ""Halte ini berada tepat di depan SMPN 5 Yogyakarta dan pada saat pengamatan kondisinya terlihat cukup ramai dengan banyak penumpang yang sedang menunggu.""}","{""environment.nearby_place_categories"": 0.92, ""environment.nearby_places"": 0.94, ""usage.boarding_activity"": 0.86, ""usage.bus_present"": 0.94, ""usage.passenger_level"": 0.88}","Siang ini, saya dan rekan sekelompok melakukan observasi di Halte TJ SMPN 5 Yogyakarta sekitar pukul 12.32 WIB. Halte ini berada tepat di depan SMPN 5 Yogyakarta dan pada saat pengamatan kondisinya terlihat cukup ramai dengan banyak penumpang yang sedang menunggu. Terdapat pula bus Trans Jogja yang sedang berhenti untuk menjemput penumpang, sehingga aktivitas naik penumpang terlihat cukup aktif pada waktu tersebut. Lokasinya yang berada di depan sekolah membuat halte ini cukup strategis untuk mendukung mobilitas pelajar maupun masyarakat di sekitarnya. #BANGJO","{""extraction_model"": ""nvidia/nemotron-3.5-lightning:free"", ""extraction_provider"": ""openrouter"", ""extraction_status"": ""deterministic_only"", ""extraction_version"": ""activities-v1"", ""processed_at"": ""2026-09-10T12:35:52.050896Z"", ""prompt_version"": ""activities-prompt-v1"", ""request_id"": null, ""source_file"": ""raw/activities_raw.csv"", ""source_row"": 2}"
knowledge_bbd1ebde6fbb9499039105a3,survey_activity,6a8d799852d86e03b51acfac,obs_5de6263685d5e66d2d9424c5,stop_0a8a68390d5e6e5cc720e6be,Halte SMPN 1 Yogyakarta,-7.777552952341509,110.37573404625363,True,,18:12:00,evening,,unique,"{""boarding_activity"": null, ""bus_present"": null, ""passenger_count"": null, ""passenger_level"": ""very_low"", ""traffic_activity"": ""unknown""}","{""has_bicycle_parking"": null, ""has_fan"": null, ""has_lighting"": null, ""has_motorcycle_parking"": null, ""has_roof"": null, ""has_route_information"": null, ""has_seating"": null, ""has_shelter"": null, ""has_signage"": null, ""has_staff"": null, ""has_ticket_counter"": null, ""has_trash_bin"": null, ""has_water_facility"": null, ""has_wifi"": null, ""has_zebra_crossing"": null, ""seating_capacity"": null}","{""accessibility_issues"": [], ""pedestrian_access"": ""unknown"", ""ramp_available"": null, ""sidewalk_condition"": ""unknown"", ""stairs_access"": null, ""wheelchair_access"": null}","{""cleanliness"": ""unknown"", ""lighting_condition"": ""unknown"", ""maintenance"": ""unknown"", ""signage_condition"": ""unknown"", ""structural_condition"": ""unknown"", ""vandalism"": null}","{""activity_context"": [], ""landmark_categories"": [], ""nearby_place_categories"": [""school""], ""nearby_places"": [""SMPN 1 Yogyakarta""]}",[],[],[],"[""near_school""]","{""environment.nearby_place_categories"": ""Halte ini berada tepat di depan SMPN 1 Yogyakarta dan pada saat pengamatan tidak terlihat adanya penumpang yang sedang menunggu Trans Jogja."", ""environment.nearby_places"": ""Halte ini berada tepat di depan SMPN 1 Yogyakarta dan pada saat pengamatan tidak terlihat adanya penumpang yang sedang menunggu Trans Jogja."", ""usage.passenger_level"": ""Halte ini berada tepat di depan SMPN 1 Yogyakarta dan pada saat pengamatan tidak terlihat adanya penumpang yang sedang menunggu Trans Jogja.""}","{""environment.nearby_place_categories"": 0.92, ""environment.nearby_places"": 0.94, ""usage.passenger_level"": 0.92}","Sore ini, saya dan rekan saya melakukan observasi di Halte SMPN 1 Yogyakarta sekitar pukul 18.12 WIB. Halte ini berada tepat di depan SMPN 1 Yogyakarta dan pada saat pengamatan tidak terlihat adanya penumpang yang sedang menunggu Trans Jogja. Dari kondisi yang terlihat, area halte relatif sepi pada waktu tersebut dan pencahayaan di sekitarnya mulai bergantung pada lampu jalan karena hari sudah mulai gelap. Secara umum halte masih dapat digunakan sebagai titik pemberhentian, namun kondisi visual di sekitar halte tampak cukup sederhana sehingga aspek penerangan, kebersihan, dan kejelasan informasi halte perlu tetap diperhatikan agar nyaman digunakan terutama pada malam hari. #BANGJO","{""extraction_model"": ""nvidia/nemotron-3.5-lightning:free"", ""extraction_provider"": ""openrouter"", ""extraction_status"": ""deterministic_only"", ""extraction_version"": ""activities-v1"", ""processed_at"": ""2026-09-10T12:35:52.050896Z"", ""prompt_version"": ""activities-prompt-v1"", ""request_id"": null, ""source_file"": ""raw/activities_raw.csv"", ""source_row"": 3}"
knowledge_0b9486b1f090bfd070e50faa,survey_activity,6a8d77b552d86e03b51acbf3,obs_6394d325d8ee10ae62c41cfe,stop_dde1e6c761b233ed8a7779d8,Halte TJ Cik Di Tiro 2,-7.78119792960976,110.37518200888871,True,,18:04:00,evening,,unique,"{""boarding_activity"": null, ""bus_present"": null, ""passenger_count"": null, ""passenger_level"": ""low"", ""traffic_activity"": ""high""}","{""has_bicycle_parking"": null, ""has_fan"": null, ""has_lighting"": null, ""has_motorcycle_parking"": null, ""has_roof"": null, ""has_route_information"": null, ""has_seating"": null, ""has_shelter"": null, ""has_signage"": null, ""has_staff"": true, ""has_ticket_counter"": null, ""has_trash_bin"": null, ""has_water_facility"": null, ""has_wifi"": null, ""has_zebra_crossing"": null, ""seating_capacity"": null}","{""accessibility_issues"": [], ""pedestrian_access"": ""unknown"", ""ramp_available"": null, ""sidewalk_condition"": ""unknown"", ""stairs_access"": null, ""wheelchair_access"": null}","{""cleanliness"": ""unknown"", ""lighting_condition"": ""unknown"", ""maintenance"": ""unknown"", ""signage_condition"": ""unknown"", ""structural_condition"": ""unknown"", ""vandalism"": true}","{""activity_context"": [], ""landmark_categories"": [], ""nearby_place_categories"": [], ""nearby_places"": []}","[{""category"": ""maintenance"", ""confidence"": 0.94, ""evidence"": ""Yang perlu menjadi catatan adalah masih ada coret² vandalisme di bagian bawah Halte."", ""issue"": ""vandalism"", ""severity"": ""unknown""}]",[],[],"[""vandalism_risk""]","{""condition.vandalism"": ""Yang perlu menjadi catatan adalah masih ada coret² vandalisme di bagian bawah Halte."", ""facilities.has_staff"": ""Terdapat satu petugas yang berjaga di halte untuk membantu pelayanan serta menjaga ketertiban."", ""usage.passenger_level"": ""Pada saat pengamatan, kondisi halte terlihat tidak terlalu ramai dan hanya terdapat sedikit aktivitas penumpang."", ""usage.traffic_activity"": ""Halte ini berada di sebelah BRI Cik Di Tiro dan terletak di kawasan dengan aktivitas lalu lintas yang cukup aktif.""}","{""condition.vandalism"": 0.96, ""facilities.has_staff"": 0.88, ""usage.passenger_level"": 0.9, ""usage.traffic_activity"": 0.84}","Sore ini, saya dan rekan melakukan observasi di Halte Cik Di Tiro 2 sekitar pukul 18.04 WIB. Halte ini berada di sebelah BRI Cik Di Tiro dan terletak di kawasan dengan aktivitas lalu lintas yang cukup aktif. Pada saat pengamatan, kondisi halte terlihat tidak terlalu ramai dan hanya terdapat sedikit aktivitas penumpang. Terdapat satu petugas yang berjaga di halte untuk membantu pelayanan serta menjaga ketertiban. Secara umum, halte masih berfungsi dengan baik sebagai titik naik dan turun penumpang Trans Jogja pada kawasan Cik Di Tiro. Yang perlu menjadi catatan adalah masih ada coret² vandalisme di bagian bawah Halte. #BANGJO","{""extraction_model"": ""nvidia/nemotron-3.5-lightning:free"", ""extraction_provider"": ""openrouter"", ""extraction_status"": ""deterministic_only"", ""extraction_version"": ""activities-v1"", ""processed_at"": ""2026-09-10T12:35:52.050896Z"", ""prompt_version"": ""activities-prompt-v1"", ""request_id"": null, ""source_file"": ""raw/activities_raw.csv"", ""source_row"": 4}"
knowledge_b57868e19ca5a68d0b3415a7,survey_activity,6a8d757252d86e03b51ac7f6,obs_1e090b35a0997330ea14caf9,stop_6aa412726d497212f57c7a2c,Halte Sudirman Bethesda,-7.783064172792365,110.37786262137291,True,,17:55:00,afternoon,,unique,"{""boarding_activity"": true, ""bus_present"": true, ""passenger_count"": null, ""passenger_level"": ""high"", ""traffic_activity"": ""unknown""}","{""has_bicycle_parking"": null, ""has_fan"": null, ""has_lighting"": null, ""has_motorcycle_parking"": null, ""has_roof"": null, ""has_route_information"": null, ""has_seating"": null, ""has_shelter"": null, ""has_signage"": null, ""has_staff"": true, ""has_ticket_counter"": null, ""has_trash_bin"": null, ""has_water_facility"": null, ""has_wifi"": null, ""has_zebra_crossing"": null, ""seating_capacity"": null}","{""accessibility_issues"": [], ""pedestrian_access"": ""unknown"", ""ramp_available"": null, ""sidewalk_condition"": ""unknown"", ""stairs_access"": null, ""wheelchair_access"": null}","{""cleanliness"": ""unknown"", ""lighting_condition"": ""unknown"", ""maintenance"": ""unknown"", ""signage_condition"": ""unknown"", ""structural_condition"": ""unknown"", ""vandalism"": null}","{""activity_context"": [], ""landmark_categories"": [], ""nearby_place_categories"": [], ""nearby_places"": []}",[],[],[],"[""high_passenger_activity""]","{""facilities.has_staff"": ""Saat observasi berlangsung, terdapat dua petugas yang berjaga di halte serta sebuah bus Trans Jogja yang sedang berhenti untuk menurunkan penumpang."", ""usage.boarding_activity"": ""Saat observasi berlangsung, terdapat dua petugas yang berjaga di halte serta sebuah bus Trans Jogja yang sedang berhenti untuk menurunkan penumpang."", ""usage.bus_present"": ""Saat observasi berlangsung, terdapat dua petugas yang berjaga di halte serta sebuah bus Trans Jogja yang sedang berhenti untuk menurunkan penumpang."", ""usage.passenger_level"": ""Halte ini terletak tepat di depan RS Bethesda, sehingga lokasinya cukup strategis dan ramai oleh aktivitas masyarakat.""}","{""facilities.has_staff"": 0.88, ""usage.boarding_activity"": 0.86, ""usage.bus_present"": 0.94, ""usage.passenger_level"": 0.88}","Sore ini, saya dan rekan saya melakukan observasi di Halte Sudirman Bethesda sekitar pukul 17.55 WIB. Halte ini terletak tepat di depan RS Bethesda, sehingga lokasinya cukup strategis dan ramai oleh aktivitas masyarakat. Saat observasi berlangsung, terdapat dua petugas yang berjaga di halte serta sebuah bus Trans Jogja yang sedang berhenti untuk menurunkan penumpang. Kondisi halte terlihat cukup aktif dengan sejumlah penumpang yang datang dan turun dari bus. Keberadaan petugas juga membantu mendukung pelayanan dan ketertiban pengguna halte, terutama pada jam sibuk sore hari. #BANGJO","{""extraction_model"": ""nvidia/nemotron-3.5-lightning:free"", ""extraction_provider"": ""openrouter"", ""extraction_status"": ""deterministic_only"", ""extraction_version"": ""activities-v1"", ""processed_at"": ""2026-09-10T12:35:52.050896Z"", ""prompt_version"": ""activities-prompt-v1"", ""request_id"": null, ""source_file"": ""raw/activities_raw.csv"", ""source_row"": 5}"
knowledge_937ec415dd89bd4615c42b9b,survey_activity,6a8d7398eca288692ef3da8b,obs_3d626175813adc5234f332eb,stop_f57c1a4f32dd196b049252ff,Halte Taksi Urip Sumoharjo,-7.783115407637396,110.38428667127943,True,,17:46:00,afternoon,,unique,"{""boarding_activity"": null, ""bus_present"": null, ""passenger_count"": null, ""passenger_level"": ""very_low"", ""traffic_activity"": ""unknown""}","{""has_bicycle_parking"": null, ""has_fan"": null, ""has_lighting"": null, ""has_motorcycle_parking"": null, ""has_roof"": null, ""has_route_information"": null, ""has_seating"": null, ""has_shelter"": null, ""has_signage"": null, ""has_staff"": null, ""has_ticket_counter"": null, ""has_trash_bin"": null, ""has_water_facility"": null, ""has_wifi"": null, ""has_zebra_crossing"": null, ""seating_capacity"": null}","{""accessibility_issues"": [], ""pedestrian_access"": ""unknown"", ""ramp_available"": null, ""sidewalk_condition"": ""unknown"", ""stairs_access"": null, ""wheelchair_access"": null}","{""cleanliness"": ""unknown"", ""lighting_condition"": ""unknown"", ""maintenance"": ""unknown"", ""signage_condition"": ""unknown"", ""structural_condition"": ""unknown"", ""vandalism"": true}","{""activity_context"": [], ""landmark_categories"": [], ""nearby_place_categories"": [], ""nearby_places"": []}","[{""category"": ""maintenance"", ""confidence"": 0.94, ""evidence"": ""Halte masih menyediakan fasilitas dasar berupa tempat berteduh dan area duduk, namun kondisinya terlihat kurang terawat karena terdapat cukup banyak coretan pada beberapa bagian serta poster yang ditempel kurang tertata dan tidak seluruhnya berkaitan dengan informasi transportasi"", ""issue"": ""vandalism"", ""severity"": ""unknown""}]",[],[],"[""vandalism_risk""]","{""condition.vandalism"": ""Halte masih menyediakan fasilitas dasar berupa tempat berteduh dan area duduk, namun kondisinya terlihat kurang terawat karena terdapat cukup banyak coretan pada beberapa bagian serta poster yang ditempel kurang tertata dan tidak seluruhnya berkaitan dengan informasi transportasi"", ""usage.passenger_level"": ""Saat observasi dilakukan, tidak terlihat penumpang yang sedang menunggu meskipun kondisi lalu lintas di sekitar kawasan cukup ramai.#BANGJO""}","{""condition.vandalism"": 0.96, ""usage.passenger_level"": 0.92}","Sore ini, saya dan rekan sekelompok melakukan observasi di Halte Taksi yang berada di kawasan Urip Sumoharjo sekitar pukul 17.46 WIB. Halte masih menyediakan fasilitas dasar berupa tempat berteduh dan area duduk, namun kondisinya terlihat kurang terawat karena terdapat cukup banyak coretan pada beberapa bagian serta poster yang ditempel kurang tertata dan tidak seluruhnya berkaitan dengan informasi transportasi. Beberapa bagian halte juga tampak kusam sehingga mengurangi kenyamanan dan kerapian fasilitas. Saat observasi dilakukan, tidak terlihat penumpang yang sedang menunggu meskipun kondisi lalu lintas di sekitar kawasan cukup ramai.#BANGJO","{""extraction_model"": ""nvidia/nemotron-3.5-lightning:free"", ""extraction_provider"": ""openrouter"", ""extraction_status"": ""deterministic_only"", ""extraction_version"": ""activities-v1"", ""processed_at"": ""2026-09-10T12:35:52.050896Z"", ""prompt_version"": ""activities-prompt-v1"", ""request_id"": null, ""source_file"": ""raw/activities_raw.csv"", ""source_row"": 6}"
knowledge_8b447fc73d2ee391cae6521a,survey_activity,6a8d71c052d86e03b51ac4d1,obs_07fc2e69b94386563e912f4e,stop_dbccd12a4f95aad0bbce2a07,TJ Halte Urip Sumoharjo,-7.783122817095673,110.38607575735847,True,,17:38:00,afternoon,,unique,"{""boarding_activity"": null, ""bus_present"": null, ""passenger_count"": null, ""passenger_level"": ""high"", ""traffic_activity"": ""high""}","{""has_bicycle_parking"": null, ""has_fan"": null, ""has_lighting"": null, ""has_motorcycle_parking"": null, ""has_roof"": null, ""has_route_information"": null, ""has_seating"": null, ""has_shelter"": null, ""has_signage"": null, ""has_staff"": true, ""has_ticket_counter"": null, ""has_trash_bin"": null, ""has_water_facility"": null, ""has_wifi"": null, ""has_zebra_crossing"": null, ""seating_capacity"": null}","{""accessibility_issues"": [], ""pedestrian_access"": ""unknown"", ""ramp_available"": null, ""sidewalk_condition"": ""unknown"", ""stairs_access"": null, ""wheelchair_access"": null}","{""cleanliness"": ""unknown"", ""lighting_condition"": ""unknown"", ""maintenance"": ""unknown"", ""signage_condition"": ""unknown"", ""structural_condition"": ""unknown"", ""vandalism"": null}","{""activity_context"": [], ""landmark_categories"": [], ""nearby_place_categories"": [], ""nearby_places"": []}",[],[],[],"[""high_passenger_activity""]","{""facilities.has_staff"": ""Di dalam halte juga terdapat petugas yang berjaga dan membantu mengurus pelayanan tiket bagi penumpang."", ""usage.passenger_level"": ""Halte ini berada di kawasan Urip Sumoharjo depan AZKO Urip Sumoharjo,yang memiliki aktivitas lalu lintas cukup ramai, terutama pada sore hari ketika masyarakat mulai melakukan perjalanan pulang dari berbagai aktivitas."", ""usage.traffic_activity"": ""Halte ini berada di kawasan Urip Sumoharjo depan AZKO Urip Sumoharjo,yang memiliki aktivitas lalu lintas cukup ramai, terutama pada sore hari ketika masyarakat mulai melakukan perjalanan pulang dari berbagai aktivitas.""}","{""facilities.has_staff"": 0.88, ""usage.passenger_level"": 0.88, ""usage.traffic_activity"": 0.84}","Sore ini, saya dan rekan sekelompok melakukan observasi di halte Trans Jogja (TJ) Urip Sumoharjo sekitar pukul 17.38 WIB. Halte ini berada di kawasan Urip Sumoharjo depan AZKO Urip Sumoharjo,yang memiliki aktivitas lalu lintas cukup ramai, terutama pada sore hari ketika masyarakat mulai melakukan perjalanan pulang dari berbagai aktivitas. Dari segi fasilitas, kondisi halte terlihat baik, bersih, dan cukup terawat. Di dalam halte juga terdapat petugas yang berjaga dan membantu mengurus pelayanan tiket bagi penumpang. Keberadaan petugas membuat pelayanan di halte terlihat lebih terorganisasi serta dapat membantu calon penumpang yang membutuhkan informasi mengenai perjalanan menggunakan Trans Jogja. Meskipun berada di kawasan yang cukup ramai dan waktu observasi bertepatan dengan jam pulang aktivitas, saat pengamatan dilakukan belum terlihat adanya penumpang yang sedang menunggu atau akan menaiki Trans Jogja dari halte tersebut. Aktivitas di sekitar halte lebih banyak didominasi oleh kendaraan yang melintas di sepanjang Jalan Urip Sumoharjo. Secara keseluruhan, kondisi TJ Urip Sumoharjo tergolong baik dari sisi fasilitas, kebersihan, serta keberadaan petugas pelayanan. Halte juga memiliki lokasi yang cukup strategis untuk mendukung mobilitas masyarakat di kawasan Urip Sumoharjo dan sekitarnya. #BANGJO","{""extraction_model"": ""nvidia/nemotron-3.5-lightning:free"", ""extraction_provider"": ""openrouter"", ""extraction_status"": ""deterministic_only"", ""extraction_version"": ""activities-v1"", ""processed_at"": ""2026-09-10T12:35:52.050896Z"", ""prompt_version"": ""activities-prompt-v1"", ""request_id"": null, ""source_file"": ""raw/activities_raw.csv"", ""source_row"": 7}"
knowledge_cb488c67437b907326b11007,survey_activity,6a8d6d0752d86e03b51ac071,obs_412821472bb183acfd515aa0,stop_cd749eef55f4eba1376f7126,Halte Trans Jogja,-7.7846699138632545,110.37139916439395,True,,17:18:00,afternoon,,unique,"{""boarding_activity"": null, ""bus_present"": null, ""passenger_count"": null, ""passenger_level"": ""high"", ""traffic_activity"": ""high""}","{""has_bicycle_parking"": null, ""has_fan"": null, ""has_lighting"": null, ""has_motorcycle_parking"": null, ""has_roof"": null, ""has_route_information"": null, ""has_seating"": null, ""has_shelter"": null, ""has_signage"": null, ""has_staff"": null, ""has_ticket_counter"": null, ""has_trash_bin"": null, ""has_water_facility"": null, ""has_wifi"": null, ""has_zebra_crossing"": null, ""seating_capacity"": null}","{""accessibility_issues"": [], ""pedestrian_access"": ""unknown"", ""ramp_available"": null, ""sidewalk_condition"": ""unknown"", ""stairs_access"": null, ""wheelchair_access"": null}","{""cleanliness"": ""unknown"", ""lighting_condition"": ""unknown"", ""maintenance"": ""unknown"", ""signage_condition"": ""unknown"", ""structural_condition"": ""unknown"", ""vandalism"": null}","{""activity_context"": [], ""landmark_categories"": [], ""nearby_place_categories"": [], ""nearby_places"": []}",[],[],[],"[""high_passenger_activity""]","{""usage.passenger_level"": ""Lokasi halte berada di kawasan perkotaan dengan aktivitas lalu lintas yang cukup ramai pada sore hari."", ""usage.traffic_activity"": ""Lokasi halte berada di kawasan perkotaan dengan aktivitas lalu lintas yang cukup ramai pada sore hari.""}","{""usage.passenger_level"": 0.88, ""usage.traffic_activity"": 0.84}","Sore ini, saya dan rekan sekelompok tiba di halte Trans Jogja (TJ) Kotabaru, Yogyakarta, yang berada di samping persis Museum Sandi, sekitar pukul 17.18 WIB. Lokasi halte berada di kawasan perkotaan dengan aktivitas lalu lintas yang cukup ramai pada sore hari. Akses menuju halte cukup mudah karena berada di tepi jalan utama dan dekat dengan beberapa fasilitas serta bangunan di kawasan Kotabaru. Saat observasi dilakukan, kondisi di sekitar halte cukup aktif dengan kendaraan yang melintas. Halte menyediakan area bagi penumpang untuk menunggu kedatangan Trans Jogja serta informasi yang mendukung penggunaan transportasi umum. Dari segi lokasi, keberadaan halte ini cukup strategis karena berada dekat Museum Sandi Yogyakarta dan kawasan Kotabaru, sehingga dapat mendukung mobilitas masyarakat maupun pengunjung yang beraktivitas di sekitarnya. Observasi dilakukan pada sore hari ketika aktivitas perjalanan masyarakat mulai meningkat. #BANGJO","{""extraction_model"": ""nvidia/nemotron-3.5-lightning:free"", ""extraction_provider"": ""openrouter"", ""extraction_status"": ""deterministic_only"", ""extraction_version"": ""activities-v1"", ""processed_at"": ""2026-09-10T12:35:52.050896Z"", ""prompt_version"": ""activities-prompt-v1"", ""request_id"": null, ""source_file"": ""raw/activities_raw.csv"", ""source_row"": 8}"
knowledge_1d7acad030759e67a5cd25ec,survey_activity,6a8bac5fa4262ae1033d0d42,obs_f68039d94f169b80703387db,stop_78eac843291d6b54155703d2,Halte TJ Mangkubumi 2,-7.787650230803976,110.3665164836438,True,,09:26:00,morning,,unique,"{""boarding_activity"": null, ""bus_present"": null, ""passenger_count"": null, ""passenger_level"": ""very_low"", ""traffic_activity"": ""unknown""}","{""has_bicycle_parking"": null, ""has_fan"": null, ""has_lighting"": null, ""has_motorcycle_parking"": null, ""has_roof"": null, ""has_route_information"": null, ""has_seating"": true, ""has_shelter"": null, ""has_signage"": null, ""has_staff"": true, ""has_ticket_counter"": null, ""has_trash_bin"": null, ""has_water_facility"": null, ""has_wifi"": null, ""has_zebra_crossing"": null, ""seating_capacity"": null}","{""accessibility_issues"": [], ""pedestrian_access"": ""unknown"", ""ramp_available"": null, ""sidewalk_condition"": ""unknown"", ""stairs_access"": null, ""wheelchair_access"": null}","{""cleanliness"": ""unknown"", ""lighting_condition"": ""unknown"", ""maintenance"": ""unknown"", ""signage_condition"": ""unknown"", ""structural_condition"": ""unknown"", ""vandalism"": null}","{""activity_context"": [], ""landmark_categories"": [], ""nearby_place_categories"": [], ""nearby_places"": []}",[],[],[],[],"{""facilities.has_seating"": ""Halte berupa bangunan tertutup yang dilengkapi tempat duduk, lampu, papan informasi peta jaringan dan rute Trans Jogja, serta akses berupa tangga dan jalur landai dengan pegangan tangan."", ""facilities.has_staff"": ""Saat observasi dilakukan, kondisi halte dalam keadaan kosong dan tidak terlihat penumpang maupun petugas di dalamnya."", ""usage.passenger_level"": ""Saat observasi dilakukan, kondisi halte dalam keadaan kosong dan tidak terlihat penumpang maupun petugas di dalamnya.""}","{""facilities.has_seating"": 0.88, ""facilities.has_staff"": 0.88, ""usage.passenger_level"": 0.92}","Pagi ini, saya tiba di Halte Mangkubumi 2 sekitar pukul 09.26 WIB. Saat observasi dilakukan, kondisi halte dalam keadaan kosong dan tidak terlihat penumpang maupun petugas di dalamnya. Halte berupa bangunan tertutup yang dilengkapi tempat duduk, lampu, papan informasi peta jaringan dan rute Trans Jogja, serta akses berupa tangga dan jalur landai dengan pegangan tangan. Kondisi bangunan secara umum masih dapat digunakan, tetapi terdapat beberapa bagian yang terlihat kurang terawat. Cat pada pegangan jalur landai banyak yang mengelupas dan mulai berkarat, sementara bagian plafon tampak kotor dan terdapat bekas noda. Kondisi lantai di dalam halte juga terlihat berdebu, terdapat beberapa sampah kecil, serta sebagian pelat lantai tampak tidak terpasang dengan rapi. Di sekitar halte terdapat trotoar yang cukup luas, meskipun terlihat becak yang diparkir berdekatan dengan jalur masuk halte. Secara keseluruhan, Halte Mangkubumi 2 masih memiliki fasilitas dasar yang memadai sebagai tempat pemberhentian bus, namun kebersihan dan pemeliharaan beberapa bagian bangunan perlu ditingkatkan agar halte lebih bersih, aman, dan nyaman bagi penumpang. #BANGJO","{""extraction_model"": ""nvidia/nemotron-3.5-lightning:free"", ""extraction_provider"": ""openrouter"", ""extraction_status"": ""deterministic_only"", ""extraction_version"": ""activities-v1"", ""processed_at"": ""2026-09-10T12:35:52.050896Z"", ""prompt_version"": ""activities-prompt-v1"", ""request_id"": null, ""source_file"": ""raw/activities_raw.csv"", ""source_row"": 9}"
